time,satellite,elevation_deg,azimuth_deg,distance_km,lat_subpoint,lon_subpoint,height_km,x_ecef_km,y_ecef_km,z_ecef_km
2025-10-19 10:28:27,STARLINK-31698,0.9,109.64,2408.47,16.55,141.16,475.18,-5912.74,-2856.83,1955.07
2025-10-19 10:28:27,STARLINK-31508,13.25,44.84,1463.5,32.98,131.01,485.26,-5540.38,-1551.25,3730.63
2025-10-19 10:28:27,STARLINK-31509,26.84,316.38,954.72,29.88,115.31,484.25,-5946.47,8.87,3414.58
2025-10-19 10:28:27,STARLINK-31397,0.82,76.33,2444.36,27.94,144.01,484.76,-5317.47,-2906.29,3211.44
2025-10-19 10:28:27,STARLINK-31582,10.88,2.91,1602.33,38.08,121.82,485.88,-5364.63,-605.2,4225.9
2025-10-19 10:28:27,STARLINK-31704,3.72,317.24,2154.03,37.43,105.46,485.62,-5364.74,941.29,4163.76
2025-10-19 10:28:27,STARLINK-32094,12.11,281.31,1524.77,26.63,107.19,483.62,-6067.16,875.56,3073.78
2025-10-19 10:28:27,STARLINK-11114 [DTC],5.77,140.79,1621.43,13.76,129.93,359.62,-6331.87,-1643.48,1608.62
2025-10-19 10:28:27,STARLINK-31966,22.88,28.35,1065.23,31.99,125.56,484.86,-5725.03,-1028.21,3631.21
2025-10-19 10:28:27,STARLINK-32231,14.83,267.62,1360.68,23.85,108.87,475.62,-6224.16,711.9,2771.18
2025-10-19 10:28:27,STARLINK-11313 [DTC],26.17,29.7,743.06,29.72,124.2,360.9,-5779.67,-897.27,3336.85
2025-10-19 10:28:27,STARLINK-32441,23.98,331.16,1017.41,31.59,116.57,477.0,-5834.12,-120.13,3586.31
2025-10-19 10:28:27,STARLINK-32343,17.78,73.17,1228.94,27.28,131.56,475.83,-5846.65,-1697.22,3138.76
2025-10-19 10:28:27,STARLINK-32573,1.39,336.65,2363.78,42.98,110.23,478.76,-4991.36,452.44,4665.09
2025-10-19 10:28:27,STARLINK-11411 [DTC],0.93,306.53,2074.47,34.47,103.53,360.97,-5433.23,1143.07,3807.52
2025-10-19 10:28:27,STARLINK-11467 [DTC],0.58,357.65,2112.99,43.11,119.96,362.58,-4900.91,-392.65,4596.76
2025-10-19 10:28:27,STARLINK-11388 [DTC],8.45,126.7,1414.7,17.27,131.02,355.23,-6188.85,-1732.21,2002.64
2025-10-19 10:28:27,STARLINK-32636,14.02,255.28,1400.16,21.42,109.09,475.22,-6337.93,700.5,2503.91
2025-10-19 10:28:27,STARLINK-32794,2.96,207.51,2213.87,7.81,112.33,482.08,-6784.86,363.06,943.91
2025-10-19 10:28:27,STARLINK-32890,3.03,108.51,2211.48,17.68,139.65,482.22,-5955.49,-2686.26,2086.57
2025-10-19 10:28:27,STARLINK-32874,7.56,215.62,1802.89,12.2,112.03,475.25,-6684.33,392.67,1456.52
2025-10-19 10:28:27,STARLINK-11563 [DTC],6.47,254.32,1556.26,20.58,107.31,355.28,-6237.52,886.14,2368.89
2025-10-19 10:28:27,STARLINK-32935,24.96,90.8,1001.3,24.46,129.32,482.88,-6057.65,-1504.3,2839.97
2025-10-19 10:28:27,STARLINK-11650 [DTC],21.02,317.46,862.29,29.78,115.63,357.6,-5842.23,-24.56,3341.75
2025-10-19 10:28:27,STARLINK-33755,19.96,322.84,1162.31,31.99,114.47,484.57,-5816.02,94.12,3630.42
2025-10-19 10:28:27,STARLINK-11661 [DTC],9.99,343.44,1327.03,35.51,117.08,358.64,-5477.29,-161.63,3906.5
2025-10-19 10:28:27,STARLINK-33848,5.39,244.91,1977.73,16.89,105.19,474.94,-6450.62,1161.22,1995.27
2025-10-19 10:28:27,STARLINK-33773,26.67,279.99,944.04,25.83,113.24,475.86,-6160.97,232.3,2985.04
2025-10-19 10:28:27,STARLINK-34015,14.39,229.13,1396.79,17.06,112.0,482.18,-6543.58,388.3,2017.32
2025-10-19 10:28:27,STARLINK-33927,2.84,341.77,2242.09,42.73,113.0,487.66,-5034.61,211.12,4648.95
2025-10-19 10:28:27,STARLINK-34063,2.36,322.89,2263.59,39.46,106.05,477.85,-5218.94,860.36,4348.48
2025-10-19 10:28:27,STARLINK-34173,10.15,325.31,1626.97,35.65,111.56,477.0,-5553.94,372.48,3988.6
2025-10-19 10:28:27,STARLINK-34342,1.83,64.53,2315.33,31.81,141.97,476.36,-5205.07,-2608.42,3606.47
2025-10-19 10:28:27,STARLINK-34381,4.81,27.87,2034.24,39.7,131.3,477.91,-5068.75,-1448.0,4370.07
2025-10-19 10:28:27,STARLINK-34356,13.02,86.55,1682.87,24.87,136.0,575.13,-5900.78,-2221.42,2922.63
2025-10-19 10:28:27,STARLINK-34408,14.3,67.97,1612.3,29.05,134.74,576.1,-5731.86,-2015.72,3372.59
2025-10-19 10:28:27,STARLINK-34456,2.92,319.93,2131.49,38.01,106.23,449.56,-5306.62,857.6,4196.62
2025-10-19 10:28:27,STARLINK-33965,6.21,75.3,1912.68,27.85,138.62,475.86,-5564.56,-2392.17,3197.95
2025-10-19 10:28:27,STARLINK-34593,0.62,64.58,2443.42,32.09,143.28,476.8,-5128.39,-2718.9,3635.26
2025-10-19 10:28:27,STARLINK-34235,13.73,152.0,1413.26,14.45,126.54,474.97,-6508.07,-1283.76,1715.78
2025-10-19 10:28:27,STARLINK-34261,1.9,184.83,2300.31,5.15,119.35,475.48,-6808.31,-470.87,628.42
2025-10-19 10:28:27,STARLINK-34547,16.29,121.78,1291.42,19.0,130.33,475.33,-6257.58,-1670.52,2234.09
2025-10-19 10:28:27,STARLINK-34255,17.92,115.38,1160.87,20.52,129.95,447.18,-6183.22,-1607.19,2394.59
2025-10-19 10:28:27,STARLINK-35034,16.62,104.81,1214.91,21.93,131.2,447.47,-6088.27,-1726.07,2549.92
2025-10-19 10:28:27,STARLINK-35064,7.07,359.35,1783.72,39.87,120.75,453.79,-5216.29,-490.33,4371.01
2025-10-19 10:28:27,STARLINK-35195,25.21,316.17,935.69,29.85,115.29,451.32,-5919.51,10.11,3395.43
2025-10-19 10:29:27,STARLINK-1309,2.93,75.03,2394.79,28.35,143.23,548.06,-5372.95,-2871.77,3284.85
2025-10-19 10:29:27,STARLINK-1474,1.06,52.78,2110.82,34.79,138.58,377.55,-5085.69,-2209.48,3847.05
2025-10-19 10:29:27,STARLINK-1560,1.1,337.49,2584.04,44.64,109.41,551.02,-4900.72,492.91,4858.75
2025-10-19 10:29:27,STARLINK-1605,5.78,71.67,1820.02,28.72,137.69,428.45,-5508.42,-2290.96,3266.74
2025-10-19 10:29:27,STARLINK-1627,14.79,135.97,1439.27,16.15,129.37,509.71,-6409.53,-1627.13,1920.99
2025-10-19 10:29:27,STARLINK-1714,0.03,10.84,2539.78,46.08,126.71,489.89,-4662.7,-957.27,4935.68
2025-10-19 10:29:27,STARLINK-1790,14.71,252.86,1527.9,20.63,108.39,547.45,-6432.76,762.23,2442.51
2025-10-19 10:29:27,STARLINK-2387,9.13,232.12,1868.02,14.77,108.42,547.02,-6647.12,784.15,1771.89
2025-10-19 10:29:27,STARLINK-2395,3.43,218.47,2339.99,8.84,108.71,547.35,-6798.06,766.17,1074.62
2025-10-19 10:29:27,STARLINK-2401,33.31,171.38,918.25,18.48,121.97,547.09,-6518.17,-781.59,2198.11
2025-10-19 10:29:27,STARLINK-2329,15.39,176.07,1490.07,12.79,121.81,546.94,-6704.77,-783.91,1540.7
2025-10-19 10:29:27,STARLINK-2378,12.28,72.39,1665.02,28.19,135.68,547.9,-5712.08,-2142.65,3268.85
2025-10-19 10:29:27,STARLINK-2699,0.11,31.84,2691.68,43.38,137.32,550.79,-4657.82,-1904.05,4748.7
2025-10-19 10:29:27,STARLINK-2696,6.29,306.0,1379.76,31.37,109.75,293.82,-5667.54,535.85,3468.43
2025-10-19 10:29:27,STARLINK-2249,1.86,0.8,2505.05,46.05,121.39,551.38,-4776.23,-524.03,4977.79
2025-10-19 10:29:27,STARLINK-2255,2.71,59.29,2417.67,33.73,142.07,549.02,-5131.43,-2611.92,3839.4
2025-10-19 10:29:27,STARLINK-2646,7.21,338.0,2017.85,40.2,112.83,549.82,-5282.63,213.64,4463.39
2025-10-19 10:29:27,STARLINK-2647,24.8,76.98,1125.89,26.43,130.2,548.02,-5984.89,-1612.73,3081.16
2025-10-19 10:29:27,STARLINK-2648,31.41,323.01,958.62,30.17,116.26,548.18,-5983.12,-116.84,3476.81
2025-10-19 10:29:27,STARLINK-3199,6.3,25.67,2073.89,40.15,130.68,542.67,-5091.78,-1418.58,4453.82
2025-10-19 10:29:27,STARLINK-3276,8.02,224.97,1930.96,12.98,109.41,539.52,-6704.48,673.38,1560.68
2025-10-19 10:29:27,STARLINK-3739,5.51,316.16,2139.77,36.96,105.51,541.91,-5447.24,925.76,4153.45
2025-10-19 10:29:27,STARLINK-3776,15.59,279.9,1467.59,26.27,108.01,540.29,-6151.95,771.01,3060.41
2025-10-19 10:29:27,STARLINK-3757,13.54,63.52,1576.05,29.93,134.18,540.86,-5663.62,-1957.66,3448.24
2025-10-19 10:29:27,STARLINK-3858,4.42,346.76,2238.4,43.06,115.18,543.42,-5052.62,-3.27,4716.11
2025-10-19 10:29:27,STARLINK-3942,10.33,41.29,1772.69,35.34,132.72,541.63,-5376.72,-1706.72,3995.32
2025-10-19 10:29:27,STARLINK-3927,23.84,355.03,1142.46,33.49,120.07,541.44,-5745.59,-496.5,3812.18
2025-10-19 10:29:27,STARLINK-4013,1.84,120.1,2480.1,13.14,139.53,539.52,-6132.29,-2782.08,1579.22
2025-10-19 10:29:27,STARLINK-3989,7.38,161.01,1979.17,9.04,126.33,539.86,-6699.82,-1326.25,1097.68
2025-10-19 10:29:27,STARLINK-3995,6.83,86.14,2027.63,24.78,139.61,540.22,-5713.15,-2603.1,2897.55
2025-10-19 10:29:27,STARLINK-3973,1.96,201.45,2465.0,5.11,113.46,540.05,-6886.27,202.53,630.25
2025-10-19 10:29:27,STARLINK-4005,1.25,55.26,2547.29,35.52,142.76,541.75,-4985.53,-2613.48,4012.45
2025-10-19 10:29:27,STARLINK-3946,2.53,13.01,2418.23,44.64,127.3,543.63,-4810.15,-1038.94,4852.67
2025-10-19 10:29:27,STARLINK-4258,11.44,350.43,1701.74,38.57,118.04,542.37,-5399.26,-273.61,4307.21
2025-10-19 10:29:27,STARLINK-4351,18.91,306.92,1369.67,30.94,110.96,565.97,-5935.76,434.53,3566.58
2025-10-19 10:29:27,STARLINK-4373,20.69,290.25,1272.55,27.87,110.47,552.53,-6102.76,498.95,3236.86
2025-10-19 10:29:27,STARLINK-4358,17.7,311.09,1401.18,31.8,111.15,555.92,-5875.07,410.6,3648.87
2025-10-19 10:29:27,STARLINK-4534,5.12,340.34,2174.2,41.81,112.86,542.69,-5150.03,205.41,4604.55
2025-10-19 10:29:27,STARLINK-4515,13.9,88.88,1554.7,24.41,134.82,540.04,-5927.99,-2122.6,2857.36
2025-10-19 10:29:27,STARLINK-4533,0.38,322.96,2642.01,41.69,103.06,542.91,-5049.48,1083.03,4593.52
2025-10-19 10:29:27,STARLINK-4496,46.22,351.66,723.29,28.92,120.28,540.41,-6027.36,-543.14,3342.68
2025-10-19 10:29:27,STARLINK-4543,11.31,303.09,1708.95,31.83,107.16,541.21,-5817.7,816.52,3644.61
2025-10-19 10:29:27,STARLINK-4677,14.54,242.49,1519.63,18.68,109.49,539.79,-6518.35,645.43,2218.58
2025-10-19 10:29:27,STARLINK-4660,26.49,300.96,1064.37,28.69,113.24,540.73,-6062.33,201.44,3318.22
2025-10-19 10:29:27,STARLINK-4725,26.93,259.19,1051.48,23.1,112.65,540.06,-6353.6,276.26,2715.07
2025-10-19 10:29:27,STARLINK-4705,8.78,211.67,1874.24,11.31,112.73,539.7,-6774.98,285.6,1365.02
2025-10-19 10:29:27,STARLINK-4670,18.53,152.98,1331.58,15.31,125.9,539.76,-6552.01,-1245.86,1831.9
2025-10-19 10:29:27,STARLINK-4743,0.59,164.43,2608.78,3.24,126.79,540.12,-6763.96,-1394.74,406.12
2025-10-19 10:29:27,STARLINK-4728,5.47,104.3,2139.16,19.25,139.38,539.77,-5951.67,-2682.35,2282.12
2025-10-19 10:29:27,STARLINK-4768,17.6,227.18,1371.44,17.14,112.63,539.69,-6601.0,289.42,2043.01
2025-10-19 10:29:27,STARLINK-4762,5.28,68.16,2158.18,30.26,140.45,540.92,-5397.98,-2557.1,3481.63
2025-10-19 10:29:27,STARLINK-5382,5.91,164.58,2143.3,7.38,125.7,558.27,-6760.57,-1260.25,903.02
2025-10-19 10:29:27,STARLINK-5106,5.68,103.9,2169.07,19.29,139.63,558.83,-5954.96,-2714.6,2293.19
2025-10-19 10:29:27,STARLINK-5087,2.97,207.59,2412.04,6.44,111.66,558.37,-6878.31,418.82,790.53
2025-10-19 10:29:27,STARLINK-5418,5.03,71.73,2229.13,29.26,141.34,560.2,-5426.71,-2674.44,3386.47
2025-10-19 10:29:27,STARLINK-5427,28.4,145.51,1045.61,18.42,125.51,558.72,-6470.39,-1184.69,2195.68
2025-10-19 10:29:27,STARLINK-5310,3.15,50.72,2446.02,36.53,140.71,577.84,-5037.22,-2415.47,4131.9
2025-10-19 10:29:27,STARLINK-5327,19.73,2.23,1358.44,35.43,121.47,577.57,-5629.15,-625.58,4025.4
2025-10-19 10:29:27,STARLINK-5013,17.65,287.61,1412.11,27.71,108.93,559.94,-6102.44,665.46,3223.45
2025-10-19 10:29:27,STARLINK-5749,10.5,334.06,1808.81,37.98,112.81,562.04,-5461.92,223.31,4262.85
2025-10-19 10:29:27,STARLINK-5739,18.43,62.02,1378.7,29.51,131.99,560.29,-5775.03,-1751.52,3413.42
2025-10-19 10:29:27,STARLINK-5743,6.28,313.29,2123.77,36.12,105.08,561.51,-5514.89,980.7,4084.15
2025-10-19 10:29:27,STARLINK-5735,34.68,332.24,913.01,30.28,117.63,560.34,-5982.01,-259.98,3495.05
2025-10-19 10:29:27,STARLINK-5069,32.96,162.3,967.95,18.36,123.11,574.37,-6531.19,-915.61,2193.93
2025-10-19 10:29:27,STARLINK-5818,1.77,106.33,2577.44,17.12,142.81,574.53,-5881.27,-3086.05,2049.63
2025-10-19 10:29:27,STARLINK-30119,38.49,232.32,847.22,21.36,116.31,559.1,-6455.66,-132.09,2528.45
2025-10-19 10:29:27,STARLINK-30078,7.28,275.04,1848.25,25.19,103.88,483.55,-6085.87,1213.74,2918.73
2025-10-19 10:29:27,STARLINK-5869,16.86,233.87,1445.17,17.68,111.24,558.56,-6590.34,449.48,2110.94
2025-10-19 10:29:27,STARLINK-5536,14.57,270.74,1561.61,24.32,107.15,559.38,-6256.32,879.71,2857.23
2025-10-19 10:29:27,STARLINK-6368,6.89,356.75,2074.63,42.09,119.67,562.86,-5130.4,-407.47,4643.03
2025-10-19 10:29:27,STARLINK-6334,6.2,339.27,2129.06,41.24,112.73,561.83,-5209.75,220.07,4565.62
2025-10-19 10:29:27,STARLINK-6330,7.6,17.09,2018.48,40.73,127.38,562.55,-5135.32,-1116.3,4519.93
2025-10-19 10:29:27,STARLINK-6306,1.19,326.81,2605.71,42.43,104.83,562.89,-5035.8,918.43,4673.38
2025-10-19 10:29:27,STARLINK-5587,10.09,45.79,1835.67,34.78,134.09,561.39,-5386.44,-1853.09,3951.38
2025-10-19 10:29:27,STARLINK-30171,35.37,265.36,900.05,24.16,114.34,559.94,-6325.9,88.79,2839.48
2025-10-19 10:29:27,STARLINK-30186,0.54,299.22,2673.73,33.94,97.08,561.09,-5468.82,1786.27,3868.1
2025-10-19 10:29:27,STARLINK-30169,3.17,91.92,2399.04,22.52,142.9,559.12,-5666.93,-2985.65,2655.96
2025-10-19 10:29:27,STARLINK-30147,5.35,63.09,2202.22,31.89,140.33,560.83,-5326.85,-2510.05,3659.42
2025-10-19 10:29:27,STARLINK-30168,10.74,357.71,1792.9,39.54,120.22,562.35,-5326.8,-474.18,4410.33
2025-10-19 10:29:27,STARLINK-30268,3.56,323.1,2367.77,39.96,105.52,562.45,-5240.32,890.16,4449.34
2025-10-19 10:29:27,STARLINK-30251,10.28,82.02,1820.02,25.97,137.48,559.72,-5765.2,-2372.02,3035.36
2025-10-19 10:29:27,STARLINK-30287,10.35,198.88,1809.14,10.59,116.13,558.35,-6814.9,-117.19,1283.82
2025-10-19 10:29:27,STARLINK-30335,23.36,104.22,1190.95,22.26,130.47,558.93,-6187.7,-1697.68,2628.87
2025-10-19 10:29:27,STARLINK-30585,5.54,36.54,2187.54,38.89,134.84,562.17,-5081.34,-1822.72,4348.46
2025-10-19 10:29:27,STARLINK-30532,3.89,339.22,2337.07,42.92,111.62,563.03,-5068.88,312.92,4717.13
2025-10-19 10:29:27,STARLINK-30787,9.42,145.15,1873.52,11.81,129.92,558.34,-6562.41,-1732.02,1427.33
2025-10-19 10:29:27,STARLINK-30783,1.76,88.87,2539.39,23.38,144.44,558.89,-5548.43,-3118.0,2751.17
2025-10-19 10:29:27,STARLINK-30752,2.78,242.99,2216.22,15.25,103.62,475.05,-6475.66,1320.81,1807.57
2025-10-19 10:29:27,STARLINK-30842,8.19,293.13,1970.41,30.21,103.58,560.55,-5870.77,1202.7,3486.88
2025-10-19 10:29:27,STARLINK-30891,16.37,317.54,1473.22,33.2,111.52,560.96,-5790.6,367.14,3794.3
2025-10-19 10:29:27,STARLINK-30948,7.36,236.73,2028.43,14.84,106.45,558.35,-6624.93,1013.87,1782.65
2025-10-19 10:29:27,STARLINK-31077,34.68,302.91,795.31,27.69,115.79,483.83,-6071.58,-68.74,3186.67
2025-10-19 10:29:27,STARLINK-31113,29.54,187.37,889.49,18.34,120.1,482.5,-6484.32,-562.72,2162.52
2025-10-19 10:29:27,STARLINK-31083,5.03,64.96,2034.38,30.97,139.14,484.49,-5371.24,-2394.79,3526.06
2025-10-19 10:29:27,STARLINK-31131,1.58,238.46,2356.13,13.29,103.48,482.29,-6535.92,1350.02,1584.05
2025-10-19 10:29:27,STARLINK-31450,14.77,280.62,1363.69,26.35,108.8,475.69,-6099.97,679.27,3040.82
2025-10-19 10:29:27,STARLINK-31006,15.63,0.01,1343.58,35.71,120.97,485.64,-5540.38,-566.82,3999.35
2025-10-19 10:29:27,STARLINK-31278,3.49,121.49,2165.62,14.35,137.07,481.72,-6162.02,-2482.43,1704.93
2025-10-19 10:29:27,STARLINK-31498,19.6,148.45,1171.08,16.79,126.01,482.47,-6446.9,-1238.86,1986.55
2025-10-19 10:29:27,STARLINK-31275,0.44,72.13,2484.06,29.48,144.26,484.12,-5213.77,-2909.48,3372.15
2025-10-19 10:29:27,STARLINK-31698,0.02,99.65,2505.64,19.53,143.45,475.31,-5682.85,-3063.76,2292.56
2025-10-19 10:29:27,STARLINK-31508,10.32,59.71,1636.74,31.04,134.64,484.87,-5539.17,-1964.0,3533.23
2025-10-19 10:29:27,STARLINK-31618,3.8,293.79,1898.39,30.36,103.73,396.02,-5725.63,1156.96,3419.67
2025-10-19 10:29:27,STARLINK-31509,47.64,325.69,636.65,27.76,118.69,483.87,-6056.88,-376.07,3193.23
2025-10-19 10:29:27,STARLINK-31582,12.28,18.93,1517.84,36.56,125.97,485.55,-5410.39,-1036.97,4081.54
2025-10-19 10:29:27,STARLINK-31704,8.41,320.83,1767.15,35.84,109.54,485.3,-5533.34,544.08,4011.58
2025-10-19 10:29:27,STARLINK-32094,17.27,295.37,1267.46,28.8,110.5,483.98,-5989.7,486.98,3302.63
2025-10-19 10:29:27,STARLINK-11114 [DTC],6.81,124.83,1542.66,16.85,132.21,359.69,-6161.06,-1893.42,1957.18
2025-10-19 10:29:27,STARLINK-31973,2.73,322.83,2252.6,39.35,106.15,487.24,-5239.21,830.53,4344.76
2025-10-19 10:29:27,STARLINK-31966,20.8,52.63,1132.67,29.99,129.1,484.48,-5764.34,-1435.12,3425.71
2025-10-19 10:29:27,STARLINK-11166 [DTC],3.77,212.2,1789.15,11.52,112.68,359.39,-6593.23,282.93,1353.58
2025-10-19 10:29:27,STARLINK-32236,0.25,188.81,2474.39,3.74,117.79,475.45,-6830.65,-316.52,460.93
2025-10-19 10:29:27,STARLINK-32231,20.63,284.66,1121.59,26.73,111.43,475.95,-6104.8,396.83,3081.14
2025-10-19 10:29:27,STARLINK-11313 [DTC],25.68,68.27,752.96,26.83,126.98,360.51,-5881.52,-1234.84,3038.74
2025-10-19 10:29:27,STARLINK-32441,42.06,340.88,683.3,28.82,119.39,476.62,-5985.36,-444.79,3301.16
2025-10-19 10:29:27,STARLINK-32343,12.92,89.09,1459.55,24.41,134.14,475.49,-5897.09,-2032.55,2831.16
2025-10-19 10:29:27,STARLINK-32573,5.26,341.73,1995.91,40.7,114.1,478.29,-5193.05,95.08,4462.02
2025-10-19 10:29:27,STARLINK-11411 [DTC],5.1,301.85,1679.74,31.71,106.63,360.54,-5665.44,849.4,3537.23
2025-10-19 10:29:27,STARLINK-11467 [DTC],2.95,8.18,1872.92,40.78,123.95,362.11,-5039.76,-782.95,4392.77
2025-10-19 10:29:27,STARLINK-11388 [DTC],6.87,109.95,1526.64,19.79,133.96,355.38,-5993.59,-2044.6,2281.23
2025-10-19 10:29:27,STARLINK-32636,21.28,268.92,1098.62,24.34,111.54,475.49,-6228.35,392.34,2824.26
2025-10-19 10:29:27,STARLINK-32794,7.3,202.84,1839.6,10.4,114.94,482.06,-6745.07,23.11,1247.52
2025-10-19 10:29:27,STARLINK-32902,0.44,314.28,2485.18,38.4,101.68,485.57,-5226.84,1253.9,4255.09
2025-10-19 10:29:27,STARLINK-32874,13.99,214.94,1400.61,15.23,114.21,475.25,-6608.65,107.34,1806.37
2025-10-19 10:29:27,STARLINK-11563 [DTC],12.59,261.81,1178.08,23.02,110.39,355.56,-6172.58,513.14,2633.42
2025-10-19 10:29:27,STARLINK-32935,16.27,77.15,1310.09,26.71,132.5,483.2,-5845.81,-1830.04,3081.64
2025-10-19 10:29:27,STARLINK-11650 [DTC],42.24,329.45,515.26,27.6,119.11,357.21,-5950.97,-413.38,3117.46
2025-10-19 10:29:27,STARLINK-33755,32.99,333.64,824.87,29.98,118.01,484.22,-5932.91,-297.7,3425.05
2025-10-19 10:29:27,STARLINK-11661 [DTC],14.98,0.49,1073.83,33.69,121.06,358.26,-5570.94,-578.46,3731.07
2025-10-19 10:29:27,STARLINK-33848,10.31,251.22,1613.48,19.87,107.49,475.09,-6384.16,858.38,2332.09
2025-10-19 10:29:27,STARLINK-33773,31.68,311.42,836.17,28.67,115.88,476.23,-6009.46,-77.96,3285.67
2025-10-19 10:29:27,STARLINK-11662 [DTC],2.41,343.24,1916.7,40.54,114.79,359.36,-5115.99,31.7,4370.17
2025-10-19 10:29:27,STARLINK-34015,24.46,228.37,1014.3,19.52,114.85,482.44,-6462.87,33.38,2294.6
2025-10-19 10:29:27,STARLINK-33927,4.67,352.3,2070.75,42.16,117.86,487.53,-5078.89,-241.5,4599.17
2025-10-19 10:29:27,STARLINK-34233,0.08,322.0,2503.33,40.73,103.74,477.98,-5088.85,1028.59,4464.05
2025-10-19 10:29:27,STARLINK-34063,6.95,323.74,1856.28,36.97,109.51,477.38,-5446.48,538.43,4115.66
2025-10-19 10:29:27,STARLINK-34173,17.73,327.43,1231.71,33.0,114.67,476.54,-5744.35,47.49,3728.31
2025-10-19 10:29:27,STARLINK-34264,2.03,3.18,2296.8,44.39,122.46,478.49,-4855.55,-624.71,4785.81
2025-10-19 10:29:27,STARLINK-34381,4.94,40.36,2022.51,37.22,134.78,477.43,-5136.92,-1837.17,4138.71
2025-10-19 10:29:27,STARLINK-34356,10.56,72.87,1838.1,28.34,137.35,575.71,-5661.86,-2314.57,3297.8
2025-10-19 10:29:27,STARLINK-11596 [DTC],2.05,219.56,1939.37,11.48,110.19,355.35,-6571.62,569.62,1348.27
2025-10-19 10:29:27,STARLINK-34436,1.68,4.74,2597.34,46.68,123.54,580.49,-4718.02,-698.44,5051.54
2025-10-19 10:29:27,STARLINK-34408,12.88,83.56,1692.04,25.57,136.11,575.46,-5852.74,-2245.83,2999.85
2025-10-19 10:29:27,STARLINK-34484,2.4,6.09,2523.6,45.96,124.13,580.14,-4772.74,-757.24,4991.21
2025-10-19 10:29:27,STARLINK-34456,7.76,319.78,1721.0,35.44,109.56,449.09,-5531.7,541.15,3952.32
2025-10-19 10:29:27,STARLINK-34493,1.64,11.8,2259.75,43.68,126.33,450.66,-4840.54,-959.66,4705.54
2025-10-19 10:29:27,STARLINK-33965,2.68,67.56,2229.68,30.64,141.38,476.26,-5284.95,-2609.59,3488.05
2025-10-19 10:29:27,STARLINK-34235,16.54,133.62,1279.38,17.46,128.77,475.05,-6349.98,-1541.27,2059.67
2025-10-19 10:29:27,STARLINK-34261,5.63,178.43,1955.14,8.22,121.42,475.25,-6740.23,-742.13,990.75
2025-10-19 10:29:27,STARLINK-34547,14.7,102.33,1366.75,21.96,132.69,475.55,-6056.87,-1917.18,2563.4
2025-10-19 10:29:27,STARLINK-34255,15.0,94.83,1287.5,23.48,132.38,447.44,-5975.3,-1856.34,2718.85
2025-10-19 10:29:27,STARLINK-35004,0.36,191.45,2384.61,4.6,116.98,447.59,-6799.0,-218.35,560.88
2025-10-19 10:29:27,STARLINK-35034,12.77,87.01,1401.12,24.86,133.69,447.77,-5867.45,-1971.4,2868.5
2025-10-19 10:29:27,STARLINK-35064,13.49,354.67,1373.97,36.07,119.68,453.09,-5500.35,-437.76,4014.9
2025-10-19 10:29:27,STARLINK-35195,29.75,283.02,831.48,26.03,114.39,450.82,-6132.01,80.25,2995.14
2025-10-19 10:30:27,STARLINK-1292,3.05,303.32,1730.29,32.3,106.21,318.94,-5591.97,855.51,3573.17
2025-10-19 10:30:27,STARLINK-1309,0.46,82.76,2648.89,25.56,145.82,547.71,-5355.12,-3213.7,2984.53
2025-10-19 10:30:27,STARLINK-1475,1.54,310.78,2010.21,35.29,104.93,360.81,-5413.34,952.68,3886.63
2025-10-19 10:30:27,STARLINK-1560,4.7,342.52,2231.31,42.53,113.46,550.58,-5100.04,127.46,4673.94
2025-10-19 10:30:27,STARLINK-1605,2.05,64.36,2159.56,31.52,140.55,428.32,-5225.84,-2514.23,3552.19
2025-10-19 10:30:27,STARLINK-1627,15.37,117.65,1410.81,19.12,131.64,509.8,-6228.4,-1875.77,2258.48
2025-10-19 10:30:27,STARLINK-1714,0.87,20.7,2447.63,44.06,131.05,489.44,-4735.76,-1375.4,4764.78
2025-10-19 10:30:27,STARLINK-1775,1.94,208.09,2487.48,5.86,111.19,547.68,-6873.62,444.91,720.59
2025-10-19 10:30:27,STARLINK-1790,21.92,264.3,1218.42,23.52,110.77,547.68,-6330.37,456.13,2763.79
2025-10-19 10:30:27,STARLINK-2387,15.51,235.87,1485.92,17.73,110.62,547.1,-6574.69,491.06,2112.82
2025-10-19 10:30:27,STARLINK-2395,8.16,218.58,1938.93,11.84,110.8,547.23,-6758.1,483.36,1429.25
2025-10-19 10:30:27,STARLINK-2401,43.64,137.41,761.14,21.39,124.28,547.27,-6358.23,-1052.76,2527.18
2025-10-19 10:30:27,STARLINK-2329,21.8,162.1,1220.47,15.76,123.97,546.96,-6577.99,-1051.43,1886.73
2025-10-19 10:30:27,STARLINK-2378,7.51,64.46,1992.52,30.93,138.41,548.27,-5443.05,-2373.15,3555.09
2025-10-19 10:30:27,STARLINK-2696,13.15,298.17,985.4,28.49,112.68,293.57,-5855.77,226.15,3178.99
2025-10-19 10:30:27,STARLINK-2249,3.68,10.11,2325.22,44.05,125.66,550.97,-4887.59,-931.57,4807.65
2025-10-19 10:30:27,STARLINK-2255,0.89,68.15,2604.72,31.07,144.99,548.59,-5128.0,-2978.14,3568.67
2025-10-19 10:30:27,STARLINK-2646,12.37,344.11,1661.03,37.8,116.32,549.35,-5467.66,-136.6,4238.56
